CLAVE,CLAVE_ENT,NOM_ENT,NOM_MUN,SEXO,ANO,POB_TOTAL,POB_00_04,POB_05_09,POB_010_014,POB_015_019,POB_20_24,POB_25_29,POB_30_34,POB_35_39,POB_40_44,POB_45_49,POB_50_54,POB_55_59,POB_60_64,POB_65_69,POB_70_74,POB_75_79,POB_80_84,POB_85_mm,fecha,etiqueta_estado
14039,14,Jalisco,Guadalajara,HOMBRES,1990,831481,114530,101199,97018,97620,85364,69549,54386,43611,37491,31616,25037,20454,16905,13515,9998,6820,3885,2483,1990-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1990,892053,110245,98404,96156,101227,91812,76394,61359,49783,42282,35718,29362,25025,21530,17978,14017,10210,6205,4346,1990-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1991,829338,112621,99322,94923,96605,85789,70433,55188,44263,37435,32159,25710,20756,17101,13586,10069,6840,3952,2586,1991-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1991,889889,108398,96560,94031,99789,91764,76951,62154,50669,42523,36509,30128,25339,21686,18006,14140,10300,6371,4571,1991-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1992,826320,110366,97384,93054,95072,86119,71150,55945,44915,37471,32665,26406,21081,17270,13665,10166,6883,4022,2686,1992-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1992,886531,106211,94631,92107,97810,91571,77290,62862,51514,42855,37260,30902,25666,21805,18037,14276,10410,6531,4793,1992-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1993,822103,107679,95336,91390,93110,86245,71716,56615,45515,37643,33109,27102,21430,17400,13743,10268,6942,4080,2780,1993-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1993,881874,103604,92618,90384,95383,91181,77458,63445,52270,43336,37958,31669,26007,21878,18057,14414,10537,6669,5006,1993-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1994,816719,104547,93223,89866,90894,86058,72121,57155,46017,38023,33459,27816,21818,17493,13821,10370,7026,4138,2874,1994-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1994,876041,100565,90561,88814,92717,90522,77479,63867,52894,44035,38560,32443,26371,21912,18073,14543,10693,6793,5199,1994-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1995,807255,100650,90775,87997,88236,85011,72074,57426,46350,38484,33559,28369,22208,17571,13914,10443,7082,4147,2959,1995-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1995,865990,96756,88129,86906,89746,89164,77061,63897,53253,44764,38888,33084,26738,21939,18110,14598,10768,6836,5353,1995-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1996,810564,98367,90375,87545,87312,85038,73131,58610,47476,39505,33853,29081,22942,17958,14226,10638,7228,4205,3074,1996-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1996,868203,94796,87512,86182,88524,88903,77804,64816,54303,45906,39316,33888,27494,22333,18397,14743,10893,6878,5515,1996-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1997,811376,95793,89772,86861,86307,84299,73904,59537,48473,40461,34152,29703,23644,18325,14486,10825,7381,4270,3183,1997-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1997,868067,92562,86700,85227,87298,87986,78324,65465,55196,46948,39763,34595,28204,22692,18626,14873,11022,6925,5661,1997-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1998,811026,93224,88980,86061,85457,83001,74394,60298,49381,41361,34579,30272,24357,18721,14717,11021,7552,4354,3296,1998-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1998,867242,90357,85741,84185,86254,86642,78680,65979,55998,47932,40366,35263,28918,23081,18831,15019,11176,7007,5813,1998-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,1999,809567,90858,87884,85181,84780,81273,74466,60855,50150,42170,35192,30761,25076,19148,14927,11226,7735,4464,3421,1999-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,1999,865736,88348,84523,83098,85337,85012,78777,66362,56657,48810,41182,35853,29646,23502,19018,15178,11339,7120,5974,1999-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2000,808521,88893,86725,84341,84410,79634,74194,61317,50861,42961,35995,31128,25773,19664,15177,11464,7899,4560,3525,2000-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2000,864774,86681,83262,82071,84491,83422,78630,66699,57243,49677,42249,36391,30421,24053,19263,15386,11483,7215,6137,2000-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2001,807987,86760,85339,83536,84316,78691,73685,61570,51433,43733,36850,31422,26520,20423,15594,11763,8062,4663,3627,2001-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2001,864527,84356,82130,81252,83713,82317,78142,66872,57762,50531,43359,36960,31378,24920,19759,15716,11656,7371,6333,2001-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2002,807640,84577,83754,82743,84413,78379,72842,61735,51882,44491,37728,31802,27248,21213,16032,12046,8237,4780,3738,2002-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2002,864239,82010,80810,80468,82983,81561,77325,67025,58180,51362,44482,37636,32331,25819,20282,16031,11849,7543,6542,2002-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2003,806426,82170,82127,81772,84303,78531,71683,61694,52188,45170,38573,32314,27934,22010,16497,12298,8410,4899,3853,2003-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2003,863426,79487,79476,79552,82190,81071,76228,67081,58501,52124,45563,38473,33253,26737,20839,16333,12042,7723,6753,2003-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2004,804094,79565,80593,80527,83799,78961,70329,61369,52337,45734,39347,33014,28557,22832,17000,12538,8591,5025,3976,2004-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2004,862086,76858,78269,78418,81297,80707,74946,66971,58747,52788,46566,39528,34122,27685,21429,16621,12253,7904,6977,2004-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2005,799769,76805,78994,78986,82981,79314,68843,60580,52266,46128,39994,33817,29027,23620,17564,12804,8815,5161,4070,2005-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2005,859196,74161,77044,77067,80312,80209,73543,66519,58822,53210,47356,40654,34836,28646,22121,16946,12513,8085,7152,2005-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2006,785960,73283,76300,76713,81275,78392,66899,59062,51595,45939,40197,34188,28938,24013,17971,12930,8936,5221,4108,2006-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2006,847399,70812,74481,75101,78850,78808,71808,65322,58304,53078,47623,41202,34944,29242,22641,17126,12656,8140,7261,2006-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2007,773017,70260,73629,74278,79662,77645,65546,57332,50858,45638,40364,34564,28924,24380,18391,13065,9043,5283,4155,2007-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2007,835827,67880,71947,72970,77426,77435,70349,63845,57753,52835,47844,41733,35138,29813,23166,17313,12784,8200,7396,2007-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2008,760942,67681,70890,71871,78015,76954,64832,55535,50049,45259,40487,34917,29038,24716,18811,13217,9126,5344,4200,2008-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2008,823631,65247,69272,70809,75867,75980,69044,62077,57067,52470,47969,42187,35454,30333,23686,17512,12881,8252,7524,2008-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2009,749152,65330,68014,69630,76176,76198,64621,53773,49109,44800,40529,35210,29319,24986,19241,13385,9185,5399,4247,2009-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2009,810178,62717,66380,68707,74025,74376,67756,60075,56155,51972,47955,42522,35934,30769,24201,17719,12957,8299,7659,2009-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2010,734223,62803,64860,67306,73866,74955,64223,51798,47690,44101,40398,35355,29619,25033,19574,13588,9269,5479,4306,2010-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2010,793355,60026,63216,66544,71781,72500,66168,57800,54777,51206,47666,42613,36387,30968,24642,17951,13029,8341,7740,2010-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2011,734263,61392,63041,66409,73088,75390,65356,51646,47589,44614,41022,35876,30124,25080,19995,14072,9500,5632,4437,2011-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2011,789173,58783,61777,65369,70508,71972,65828,57115,54370,51281,47977,43050,36917,31085,25136,18407,13260,8506,7832,2011-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2012,733216,59692,61374,65420,71994,75598,66394,51799,47217,45018,41511,36336,30616,25182,20386,14568,9744,5777,4590,2012-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2012,784087,57305,60427,64139,69008,71380,65401,56561,53674,51300,48167,43429,37421,31274,25601,18867,13507,8668,7958,2012-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2013,731206,57736,59886,64268,70804,75504,67243,52299,46648,45285,41883,36727,31070,25388,20745,15064,10001,5912,4743,2013-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2013,778142,55616,59205,62763,67463,70619,64882,56141,52748,51222,48265,43743,37872,31583,26029,19322,13766,8818,8085,2013-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2014,728292,55642,58482,62939,69675,75052,67865,53093,46002,45370,42138,37018,31463,25744,21052,15567,10271,6027,4892,2014-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2014,771252,53792,58052,61221,66009,69598,64262,55790,51667,50988,48276,43953,38241,32055,26395,19775,14029,8945,8204,2014-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2015,723658,53416,56944,61367,68495,74037,68126,53978,45354,45105,42203,37225,31872,26292,21307,16072,10601,6176,5088,2015-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2015,763072,51776,56650,59313,64516,68228,63474,55340,50575,50604,48275,44147,38611,32670,26677,20276,14409,9140,8391,2015-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2016,715481,51401,55479,58943,66367,72090,67856,54726,44877,44264,41860,37382,32357,26908,21546,16588,11074,6449,5314,2016-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2016,755849,49725,54781,56999,62830,66773,63072,55274,50014,50052,48040,44258,39172,33420,27077,21072,15058,9506,8726,2016-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2017,706958,49408,53845,56740,64237,69906,67426,55421,44691,43204,41436,37422,32803,27529,21851,17103,11584,6758,5594,2017-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2017,748379,47710,52815,54840,61154,65161,62656,55171,49593,49259,47759,44271,39709,34174,27555,21865,15730,9889,9068,2017-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2018,698351,47549,52081,54756,62013,67709,66797,56006,44830,42012,40902,37372,33204,28137,22262,17609,12121,7097,5894,2018-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2018,740873,45820,50779,52861,59385,63571,62160,55033,49318,48272,47404,44209,40197,34901,28157,22649,16424,10303,9430,2018-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2019,689518,45851,50248,52905,59681,65635,65891,56438,45244,40793,40232,37234,33523,28694,22800,18069,12663,7444,6173,2019-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2019,733292,44116,48723,50997,57490,62110,61499,54869,49141,47178,46920,44075,40610,35576,28924,23397,17140,10735,9792,2019-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2020,678617,44247,48416,51098,57270,63629,64556,56596,45753,39644,39316,36895,33571,28965,23238,18269,13046,7725,6383,2020-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2020,723477,42493,46716,49224,55458,60670,60514,54574,48881,45981,46115,43719,40713,35975,29625,23882,17713,11134,10090,2020-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2021,672488,42960,47220,50363,56655,63820,64767,56594,45242,37464,38515,37167,33675,28993,23571,18139,13100,7801,6442,2021-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2021,723604,41558,45495,48559,53823,58721,58407,54482,49906,47393,46837,44543,41933,37421,30621,24139,18049,11412,10305,2021-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2022,669999,41887,45985,49537,55723,62871,63630,56699,45878,37370,38184,37624,34310,29728,24253,18302,13340,8032,6646,2022-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2022,721677,40505,44295,47680,52786,57817,57320,54174,49722,47173,46798,45261,42745,38441,31605,24534,18432,11765,10624,2022-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2023,668759,40765,44797,48542,54956,61780,62448,56640,46433,37590,37802,38113,35058,30658,25166,18790,13776,8418,7027,2023-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2023,720652,39413,43133,46669,51860,56762,56213,53770,49473,47097,46627,45989,43638,39606,32762,25239,19020,12252,11129,2023-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2024,667345,39618,43680,47474,54316,60550,61356,56341,46837,38044,37394,38501,35778,31577,26070,19397,14168,8810,7434,2024-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2024,719538,38296,42044,45605,51036,55568,55215,53229,49175,47117,46367,46649,44517,40752,33903,26082,19579,12747,11657,2024-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2025,665661,38470,42602,46370,53669,59258,60374,55748,47103,38647,37061,38743,36475,32464,26971,20119,14525,9197,7865,2025-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2025,718294,37194,40983,44517,50224,54295,54339,52496,48857,47178,46105,47184,45403,41857,35025,27070,20107,13235,12225,2025-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2026,663657,37310,41593,45240,52915,58040,59429,54848,47258,39293,36904,38794,37157,33310,27894,20913,14872,9567,8320,2026-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2026,716911,36095,39978,43403,49359,53055,53509,51563,48553,47227,45921,47536,46317,42920,36162,28139,20636,13714,12824,2026-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2027,661325,36182,40621,44107,51996,57003,58417,53729,47277,39885,36990,38652,37802,34124,28838,21730,15254,9921,8797,2027-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2027,715385,35012,39030,42297,48375,51938,52632,50499,48222,47222,45877,47681,47237,43968,37316,29227,21214,14186,13452,2027-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2028,658692,35087,39609,43028,50917,56165,57275,52545,47115,40360,37336,38375,38373,34913,29790,22557,15701,10253,9293,2028-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2028,713735,33959,38048,41254,47293,50967,51638,49429,47813,47153,45961,47662,48128,45004,38476,30317,21883,14655,14095,2028-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2029,655835,34001,38557,42021,49748,55442,56001,51425,46740,40691,37906,38062,38836,35674,30737,23374,16255,10559,9806,2029-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2029,711989,32915,37038,40276,46160,50103,50514,48442,47271,47027,46141,47549,48953,46035,39622,31393,22675,15105,14770,2029-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2030,652792,32936,37500,41043,48544,54718,54675,50407,46122,40907,38625,37822,39153,36417,31657,24191,16907,10830,10338,2030-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2030,710156,31890,36040,39325,45005,49257,49318,47560,46555,46885,46364,47433,49651,47088,40738,32461,23595,15527,15464,2030-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2031,649614,31903,36429,40126,47313,53886,53434,49433,45265,41042,39403,37763,39283,37153,32543,25031,17624,11102,10881,2031-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2031,708234,30891,35035,38432,43834,48358,48150,46719,45661,46752,46576,47402,50161,48171,41819,33545,24597,15951,16180,2031-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2032,646392,30907,35387,39260,46088,52889,52383,48434,44262,41081,40152,37968,39231,37860,33411,25895,18362,11398,11424,2032-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2032,706252,29930,34050,37589,42678,47357,47097,45841,44655,46597,46739,47513,50456,49271,42891,34648,25615,16418,16907,2032-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2033,643152,29940,34381,38350,44928,51743,51533,47358,43233,40985,40809,38460,39054,38510,34267,26774,19113,11750,11964,2033-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2033,704208,28996,33091,36726,41592,46265,46179,44864,43646,46362,46847,47760,50577,50346,43955,35760,26640,16953,17649,2033-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2034,639946,29003,33386,37406,43846,50515,50807,46198,42285,40729,41350,39197,38850,39062,35110,27657,19865,12178,12502,2034-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2034,702112,28088,32140,35827,40575,45121,45357,43776,42718,46002,46908,48111,50600,51357,45020,36869,27658,17589,18396,2034-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2035,636814,28100,32412,36459,42803,49257,50095,45021,41445,40284,41795,40115,38732,39482,35946,28522,20628,12686,13032,2035-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2035,699964,27204,31209,34934,39589,43962,44551,42630,41885,45473,46953,48511,50621,52241,46109,37954,28677,18323,19138,2035-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2036,633753,27231,31468,35504,41846,47985,49293,43929,40659,39649,42177,41109,38812,39719,36790,29367,21413,13236,13566,2036-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2036,697766,26357,30291,34037,38674,42791,43694,41513,41091,44769,47016,48906,50733,52930,47234,39007,29714,19110,19899,2036-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2037,630745,26389,30553,34575,40936,46714,48345,42998,39861,38889,42476,42089,39174,39780,37614,30196,22226,13804,14126,2037-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2037,695529,25540,29405,33161,37807,41630,42748,40498,40267,43950,47063,49253,50999,53396,48377,40052,30771,19912,20700,2037-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2038,627744,25578,29672,33674,39990,45518,47254,42226,38996,38106,42639,42979,39829,39713,38388,31020,23059,14379,14724,2038-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2038,693251,24747,28543,32303,36920,40540,41715,39603,39361,43123,47032,49545,51417,53677,49500,41099,31844,20713,21569,2038-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2039,624728,24791,28809,32782,39012,44399,46080,41544,38051,37380,42629,43750,40746,39618,39068,31835,23895,14957,15382,2039-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2039,690934,23981,27705,31447,36002,39521,40637,38786,38362,42374,46876,49786,51948,53863,50563,42147,32916,21507,22513,2039-01-01,Jalisco
14039,14,Jalisco,Guadalajara,HOMBRES,2040,624468,24237,28164,32092,38252,43558,45073,40988,37178,36839,42548,44582,42018,39779,39790,32790,24834,15594,16152,2040-01-01,Jalisco
14039,14,Jalisco,Guadalajara,MUJERES,2040,691639,23446,27075,30788,35307,38748,39725,38121,37416,41831,46702,50201,52741,54275,51727,43411,34121,22381,23623,2040-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1990,8642,1369,1150,1149,1043,778,586,471,384,327,285,249,217,186,156,118,77,56,41,1990-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1990,9009,1417,1186,1140,1062,853,656,509,406,351,310,254,204,172,156,126,92,68,47,1990-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1991,9016,1406,1197,1161,1086,839,634,501,405,337,297,260,226,195,165,125,81,58,43,1991-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1991,9320,1448,1218,1155,1090,889,691,540,429,364,326,270,216,181,159,128,94,72,50,1991-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1992,9392,1439,1244,1175,1120,904,684,533,427,348,309,272,235,204,174,133,86,61,44,1992-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1992,9625,1475,1249,1173,1111,924,725,571,453,377,342,286,228,190,163,131,98,75,54,1992-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1993,9774,1468,1291,1193,1152,970,735,566,450,362,322,284,244,213,183,141,91,64,45,1993-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1993,9917,1495,1278,1191,1124,959,759,603,478,393,358,303,241,198,166,134,101,78,58,1993-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1994,10155,1490,1339,1212,1179,1037,789,600,473,377,333,296,255,222,193,150,97,66,47,1994-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1994,10213,1510,1308,1212,1137,993,793,635,502,411,374,321,255,207,170,136,105,82,62,1994-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1995,10535,1504,1387,1231,1207,1101,845,635,497,396,344,308,266,232,204,158,103,69,48,1995-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1995,10508,1517,1337,1236,1150,1025,829,668,527,432,389,339,271,217,174,139,108,85,65,1995-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1996,10645,1498,1404,1250,1187,1082,854,662,524,415,350,314,274,237,206,160,107,71,50,1996-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1996,10682,1507,1354,1253,1151,1038,856,697,552,448,394,348,281,223,179,141,108,85,67,1996-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1997,10724,1486,1415,1266,1170,1052,860,686,551,435,355,319,280,242,208,161,111,74,53,1997-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1997,10825,1492,1370,1265,1149,1043,881,724,575,464,399,355,290,229,183,143,108,85,70,1997-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1998,10793,1475,1425,1281,1153,1016,862,709,577,454,363,323,287,248,209,162,115,78,56,1998-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1998,10962,1475,1382,1276,1152,1043,905,751,599,479,406,362,299,235,187,145,108,86,72,1998-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,1999,10846,1463,1430,1296,1138,974,859,730,603,473,372,326,294,253,210,164,119,82,60,1999-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,1999,11090,1461,1389,1287,1156,1039,926,776,621,493,414,369,309,242,191,148,108,87,74,1999-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2000,10902,1456,1432,1309,1129,935,851,751,629,492,383,328,300,260,211,165,123,85,63,2000-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2000,11235,1453,1397,1297,1161,1037,945,803,645,508,426,374,319,250,196,151,108,88,77,2000-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2001,11059,1467,1433,1321,1148,933,855,769,654,516,401,335,306,265,214,168,125,85,64,2001-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2001,11356,1433,1384,1313,1175,1036,954,828,674,530,437,376,328,260,202,154,110,85,77,2001-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2002,11213,1476,1429,1333,1167,938,855,787,678,541,420,343,312,270,216,171,127,84,66,2002-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2002,11478,1412,1366,1327,1191,1040,960,854,703,553,449,379,336,271,207,157,112,83,78,2002-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2003,11360,1480,1424,1342,1187,949,851,802,702,567,439,353,318,274,219,173,128,84,68,2003-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2003,11598,1388,1348,1341,1204,1047,962,879,733,576,461,384,345,282,214,160,114,81,79,2003-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2004,11489,1480,1419,1347,1200,964,844,814,724,591,458,365,323,279,222,175,130,83,71,2004-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2004,11703,1357,1334,1350,1216,1056,961,903,763,598,471,391,353,293,220,163,116,79,79,2004-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2005,11586,1471,1413,1346,1211,978,837,820,745,616,476,377,325,282,226,177,132,82,72,2005-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2005,11801,1327,1320,1356,1228,1064,959,924,794,621,480,398,358,304,228,166,119,76,79,2005-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2006,12956,1635,1590,1500,1344,1103,942,932,853,708,545,424,351,303,241,186,139,86,74,2006-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2006,13205,1497,1490,1488,1357,1194,1086,1056,913,718,549,440,380,326,247,177,126,81,80,2006-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2007,14498,1827,1788,1666,1494,1245,1070,1055,975,811,622,476,380,324,257,196,146,90,76,2007-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2007,14777,1695,1684,1627,1496,1339,1234,1202,1050,828,626,487,404,349,267,189,134,85,81,2007-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2008,16227,2050,2003,1849,1656,1407,1226,1191,1112,928,710,533,413,346,273,206,153,94,77,2008-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2008,16517,1924,1893,1775,1647,1500,1404,1359,1204,953,713,537,431,373,289,201,142,90,82,2008-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2009,18171,2304,2238,2054,1831,1588,1416,1344,1266,1059,809,597,452,369,291,217,159,98,79,2009-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2009,18433,2182,2119,1940,1805,1676,1598,1531,1375,1093,809,591,462,398,312,215,149,95,83,2009-01-01,Jalisco
